S.N,Subject Name,Password,University short name,Paper code,Group Name,University Subject Name,# Topics,# CLOs,CLO time,# PLOs,PLO Time,# GPSM,# GLOs,GLO Time,LABEL FORMULA,CLUSTER,VALUE
6,Digital Electronics (VEGECDE),v2lbt-digital,AKTU,KEC302,AKTU_KEC302,Digital System Design,56,126,37,128,16,14,39,6,"{ifingroup AKTU_KEC302}Course for 'KEC302: Digital System Design' paper of AKTU. Comprises 126 Outcomes within 56 Topics, taught over 37 hours.{/ifingroup}","{ifingroup AKTU_KEC302}Course for 'KEC302: Digital System Design' paper of AKTU. Comprises 126 Outcomes within 56 Topics, taught over 37 hours.{/ifingroup}{ifingroup AKTU_KEE401}Course for 'KEE401: Digital Electronics' paper of AKTU. Comprises 139 Outcomes within 50 Topics, taught over 38 hours.{/ifingroup}{ifingroup DBATU_BTEXC305}Course for 'BTEXC305: Digital Logic Design' paper of DBATU. Comprises 113 Outcomes within 50 Topics, taught over 33 hours.{/ifingroup}{ifingroup DBATU_BTEXC305S}Course for 'BTEXC305S: Digital Circuits and Microprocessors' paper of DBATU. Comprises 113 Outcomes within 63 Topics, taught over 33 hours.{/ifingroup}{ifingroup DBATU_BTEEE405B}Course for 'BTEEE405B: Analog and Digital Electronics' paper of DBATU. Comprises 174 Outcomes within 65 Topics, taught over 49 hours.{/ifingroup}{ifingroup DBATU_BTINC401}Course for 'BTINC401: Digital Electronics' paper of DBATU. Comprises 123 Outcomes within 46 Topics, taught over 35 hours.{/ifingroup}{ifingroup DBATU_BTCOC305}Course for 'BTCOC305: Digital Electronics & Microprocessor' paper of DBATU. Comprises 109 Outcomes within 56 Topics, taught over 27 hours.{/ifingroup}{ifingroup GGSIPU_ETEC-205}Course for 'ETEC-205: Switching Theory and Logic Design' paper of GGSIPU. Comprises 140 Outcomes within 55 Topics, taught over 39 hours.{/ifingroup}{ifingroup GGSIPU_ETEE-307}Course for 'ETEE-307: Switching Theory and Logic Design' paper of GGSIPU. Comprises 140 Outcomes within 55 Topics, taught over 39 hours.{/ifingroup}{ifingroup GTU_3131102}Course for '3131102: Digital System Design' paper of GTU. Comprises 132 Outcomes within 51 Topics, taught over 38 hours.{/ifingroup}{ifingroup GTU_3130907}Course for '3130907: Analog and Digital Electronics' paper of GTU. Comprises 166 Outcomes within 69 Topics, taught over 42 hours.{/ifingroup}{ifingroup IKGPTU_BTEC-302-18}Course for 'BTEC-302-18: Digital System Design' paper of IKGPTU. Comprises 124 Outcomes within 57 Topics, taught over 37 hours.{/ifingroup}{ifingroup IKGPTU_BTEEE-401-18}Course for 'BTEEE-401-18: Digital Electronics' paper of IKGPTU. Comprises 139 Outcomes within 55 Topics, taught over 40 hours.{/ifingroup}{ifingroup IKGPTU_BTEE-401-18}Course for 'BTEE-401-18: Digital Electronics' paper of IKGPTU. Comprises 139 Outcomes within 55 Topics, taught over 40 hours.{/ifingroup}{ifingroup IKGPTU_BTEIC-401-18}Course for 'BTEIC-401-18: Digital Electronics' paper of IKGPTU. Comprises 139 Outcomes within 55 Topics, taught over 40 hours.{/ifingroup}{ifingroup IKGPTU_BTES301-18}Course for 'BTES301-18: Digital Electronics' paper of IKGPTU. Comprises 123 Outcomes within 44 Topics, taught over 31 hours.{/ifingroup}{ifingroup JCBUST_EC302}Course for 'EC302: Digital System Design' paper of JCBUST. Comprises 121 Outcomes within 56 Topics, taught over 35 hours.{/ifingroup}{ifingroup JCBUST_ELPC401}Course for 'ELPC401: Digital Electronics' paper of JCBUST. Comprises 127 Outcomes within 52 Topics, taught over 32 hours.{/ifingroup}{ifingroup JCBUST_ESC-302}Course for 'ESC-302: Digital Electronics' paper of JCBUST. Comprises 127 Outcomes within 52 Topics, taught over 32 hours.{/ifingroup}{ifingroup MAKAUT_EC302}Course for 'EC302: Digital System Design' paper of MAKAUT. Comprises 135 Outcomes within 56 Topics, taught over 39 hours.{/ifingroup}{ifingroup MAKAUT_PC-EI304}Course for 'PC-EI304: Digital Electronic Circuits' paper of MAKAUT. Comprises 138 Outcomes within 52 Topics, taught over 40 hours.{/ifingroup}{ifingroup MAKAUT_PC-IC303}Course for 'PC-IC303: Digital Electronic Circuits' paper of MAKAUT. Comprises 144 Outcomes within 57 Topics, taught over 41 hours.{/ifingroup}{ifingroup MAKAUT_PC-EE-402}Course for 'PC-EE-402: Digital Electronics' paper of MAKAUT. Comprises 144 Outcomes within 59 Topics, taught over 41 hours.{/ifingroup}{ifingroup MAKAUT_PC-EEE-402}Course for 'PC-EEE-402: Digital Electronics' paper of MAKAUT. Comprises 144 Outcomes within 59 Topics, taught over 41 hours.{/ifingroup}{ifingroup MAKAUT_PC-EEE-402}Course for 'PC-EEE-402: Digital Electronics' paper of MAKAUT. Comprises 144 Outcomes within 59 Topics, taught over 41 hours.{/ifingroup}{ifingroup MAKAUT_ESC-301}Course for 'ESC-301: Analog & Digital Electronics' paper of MAKAUT. Comprises 147 Outcomes within 54 Topics, taught over 41 hours.{/ifingroup}{ifingroup MRSPTU_BECE2-411}Course for 'BECE2-411: Digital Electronics' paper of MRSPTU. Comprises 137 Outcomes within 55 Topics, taught over 40 hours.{/ifingroup}{ifingroup MRSPTU_BECE3-302}Course for 'BECE3-302: Digital Electronics' paper of MRSPTU. Comprises 137 Outcomes within 55 Topics, taught over 40 hours.{/ifingroup}{ifingroup MRSPTU_BECES1-302}Course for 'BECES1-302: Digital Electronic Circuits & Design' paper of MRSPTU. Comprises 140 Outcomes within 55 Topics, taught over 39 hours.{/ifingroup}{ifingroup MRSPTU_BEEES1-401}Course for 'BEEES1-401: Digital Electronics' paper of MRSPTU. Comprises 127 Outcomes within 52 Topics, taught over 32 hours.{/ifingroup}{ifingroup MRSPTU_BELES1-401}Course for 'BELES1-401: Digital Electronics' paper of MRSPTU. Comprises 127 Outcomes within 52 Topics, taught over 32 hours.{/ifingroup}{ifingroup MRSPTU_BCSES1-303}Course for 'BCSES1-303: Digital Electronics' paper of MRSPTU. Comprises 144 Outcomes within 59 Topics, taught over 41 hours.{/ifingroup}{ifingroup MRSPTU_BITES1-303}Course for 'BITES1-303: Digital Electronics' paper of MRSPTU. Comprises 144 Outcomes within 59 Topics, taught over 41 hours.{/ifingroup}{ifingroup RGPV_EC-303}Course for 'EC-303: Digital System Design' paper of RGPV. Comprises 138 Outcomes within 55 Topics, taught over 39 hours.{/ifingroup}{ifingroup RGPV_EI404}Course for 'EI404: Digital Electronics' paper of RGPV. Comprises 110 Outcomes within 45 Topics, taught over 32 hours.{/ifingroup}{ifingroup RGPV_EE403}Course for 'EE403: Digital Electronics Logic Design' paper of RGPV. Comprises 122 Outcomes within 45 Topics, taught over 31 hours.{/ifingroup}{ifingroup RGPV_EX403}Course for 'EX403: Digital Electronics Logic Design' paper of RGPV. Comprises 122 Outcomes within 45 Topics, taught over 31 hours.{/ifingroup}{ifingroup RGPV_CS304}Course for 'CS304: Digital Systems' paper of RGPV. Comprises 207 Outcomes within 77 Topics, taught over 57 hours.{/ifingroup}{ifingroup RGPV_CSIT304}Course for 'CSIT304: Digital Circuits & Systems' paper of RGPV. Comprises 207 Outcomes within 77 Topics, taught over 57 hours.{/ifingroup}{ifingroup RGPV_IT305}Course for 'IT305: Digital Circuits and Systems' paper of RGPV. Comprises 140 Outcomes within 50 Topics, taught over 39 hours.{/ifingroup}{ifingroup RTU_3EC4-04}Course for '3EC4-04: Digital System Design' paper of RTU. Comprises 109 Outcomes within 52 Topics, taught over 32 hours.{/ifingroup}{ifingroup RTU_3EI4-04}Course for '3EI4-04: Digital System Design' paper of RTU. Comprises 109 Outcomes within 52 Topics, taught over 32 hours.{/ifingroup}{ifingroup RTU_4EE4-08}Course for '4EE4-08: Digital Electronics' paper of RTU. Comprises 144 Outcomes within 59 Topics, taught over 41 hours.{/ifingroup}{ifingroup RTU_4EX4-08}Course for '4EX4-08: Digital Electronics' paper of RTU. Comprises 144 Outcomes within 59 Topics, taught over 41 hours.{/ifingroup}{ifingroup RTU_3IT3-04}Course for '3IT3-04: Digital Electronics' paper of RTU. Comprises 116 Outcomes within 42 Topics, taught over 34 hours.{/ifingroup}","{ifingroup AKTU_KEC302}Course for 'KEC302: Digital System Design' paper of AKTU. Comprises 126 Outcomes within 56 Topics, taught over 37 hours.{/ifingroup}{ifingroup AKTU_KEE401}Course for 'KEE401: Digital Electronics' paper of AKTU. Comprises 139 Outcomes within 50 Topics, taught over 38 hours.{/ifingroup}{ifingroup DBATU_BTEXC305}Course for 'BTEXC305: Digital Logic Design' paper of DBATU. Comprises 113 Outcomes within 50 Topics, taught over 33 hours.{/ifingroup}{ifingroup DBATU_BTEXC305S}Course for 'BTEXC305S: Digital Circuits and Microprocessors' paper of DBATU. Comprises 113 Outcomes within 63 Topics, taught over 33 hours.{/ifingroup}{ifingroup DBATU_BTEEE405B}Course for 'BTEEE405B: Analog and Digital Electronics' paper of DBATU. Comprises 174 Outcomes within 65 Topics, taught over 49 hours.{/ifingroup}{ifingroup DBATU_BTINC401}Course for 'BTINC401: Digital Electronics' paper of DBATU. Comprises 123 Outcomes within 46 Topics, taught over 35 hours.{/ifingroup}{ifingroup DBATU_BTCOC305}Course for 'BTCOC305: Digital Electronics & Microprocessor' paper of DBATU. Comprises 109 Outcomes within 56 Topics, taught over 27 hours.{/ifingroup}{ifingroup GGSIPU_ETEC-205}Course for 'ETEC-205: Switching Theory and Logic Design' paper of GGSIPU. Comprises 140 Outcomes within 55 Topics, taught over 39 hours.{/ifingroup}{ifingroup GGSIPU_ETEE-307}Course for 'ETEE-307: Switching Theory and Logic Design' paper of GGSIPU. Comprises 140 Outcomes within 55 Topics, taught over 39 hours.{/ifingroup}{ifingroup GTU_3131102}Course for '3131102: Digital System Design' paper of GTU. Comprises 132 Outcomes within 51 Topics, taught over 38 hours.{/ifingroup}{ifingroup GTU_3130907}Course for '3130907: Analog and Digital Electronics' paper of GTU. Comprises 166 Outcomes within 69 Topics, taught over 42 hours.{/ifingroup}{ifingroup IKGPTU_BTEC-302-18}Course for 'BTEC-302-18: Digital System Design' paper of IKGPTU. Comprises 124 Outcomes within 57 Topics, taught over 37 hours.{/ifingroup}{ifingroup IKGPTU_BTEEE-401-18}Course for 'BTEEE-401-18: Digital Electronics' paper of IKGPTU. Comprises 139 Outcomes within 55 Topics, taught over 40 hours.{/ifingroup}{ifingroup IKGPTU_BTEE-401-18}Course for 'BTEE-401-18: Digital Electronics' paper of IKGPTU. Comprises 139 Outcomes within 55 Topics, taught over 40 hours.{/ifingroup}{ifingroup IKGPTU_BTEIC-401-18}Course for 'BTEIC-401-18: Digital Electronics' paper of IKGPTU. Comprises 139 Outcomes within 55 Topics, taught over 40 hours.{/ifingroup}{ifingroup IKGPTU_BTES301-18}Course for 'BTES301-18: Digital Electronics' paper of IKGPTU. Comprises 123 Outcomes within 44 Topics, taught over 31 hours.{/ifingroup}{ifingroup JCBUST_EC302}Course for 'EC302: Digital System Design' paper of JCBUST. Comprises 121 Outcomes within 56 Topics, taught over 35 hours.{/ifingroup}{ifingroup JCBUST_ELPC401}Course for 'ELPC401: Digital Electronics' paper of JCBUST. Comprises 127 Outcomes within 52 Topics, taught over 32 hours.{/ifingroup}{ifingroup JCBUST_ESC-302}Course for 'ESC-302: Digital Electronics' paper of JCBUST. Comprises 127 Outcomes within 52 Topics, taught over 32 hours.{/ifingroup}{ifingroup MAKAUT_EC302}Course for 'EC302: Digital System Design' paper of MAKAUT. Comprises 135 Outcomes within 56 Topics, taught over 39 hours.{/ifingroup}{ifingroup MAKAUT_PC-EI304}Course for 'PC-EI304: Digital Electronic Circuits' paper of MAKAUT. Comprises 138 Outcomes within 52 Topics, taught over 40 hours.{/ifingroup}{ifingroup MAKAUT_PC-IC303}Course for 'PC-IC303: Digital Electronic Circuits' paper of MAKAUT. Comprises 144 Outcomes within 57 Topics, taught over 41 hours.{/ifingroup}{ifingroup MAKAUT_PC-EE-402}Course for 'PC-EE-402: Digital Electronics' paper of MAKAUT. Comprises 144 Outcomes within 59 Topics, taught over 41 hours.{/ifingroup}{ifingroup MAKAUT_PC-EEE-402}Course for 'PC-EEE-402: Digital Electronics' paper of MAKAUT. Comprises 144 Outcomes within 59 Topics, taught over 41 hours.{/ifingroup}{ifingroup MAKAUT_PC-EEE-402}Course for 'PC-EEE-402: Digital Electronics' paper of MAKAUT. Comprises 144 Outcomes within 59 Topics, taught over 41 hours.{/ifingroup}{ifingroup MAKAUT_ESC-301}Course for 'ESC-301: Analog & Digital Electronics' paper of MAKAUT. Comprises 147 Outcomes within 54 Topics, taught over 41 hours.{/ifingroup}{ifingroup MRSPTU_BECE2-411}Course for 'BECE2-411: Digital Electronics' paper of MRSPTU. Comprises 137 Outcomes within 55 Topics, taught over 40 hours.{/ifingroup}{ifingroup MRSPTU_BECE3-302}Course for 'BECE3-302: Digital Electronics' paper of MRSPTU. Comprises 137 Outcomes within 55 Topics, taught over 40 hours.{/ifingroup}{ifingroup MRSPTU_BECES1-302}Course for 'BECES1-302: Digital Electronic Circuits & Design' paper of MRSPTU. Comprises 140 Outcomes within 55 Topics, taught over 39 hours.{/ifingroup}{ifingroup MRSPTU_BEEES1-401}Course for 'BEEES1-401: Digital Electronics' paper of MRSPTU. Comprises 127 Outcomes within 52 Topics, taught over 32 hours.{/ifingroup}{ifingroup MRSPTU_BELES1-401}Course for 'BELES1-401: Digital Electronics' paper of MRSPTU. Comprises 127 Outcomes within 52 Topics, taught over 32 hours.{/ifingroup}{ifingroup MRSPTU_BCSES1-303}Course for 'BCSES1-303: Digital Electronics' paper of MRSPTU. Comprises 144 Outcomes within 59 Topics, taught over 41 hours.{/ifingroup}{ifingroup MRSPTU_BITES1-303}Course for 'BITES1-303: Digital Electronics' paper of MRSPTU. Comprises 144 Outcomes within 59 Topics, taught over 41 hours.{/ifingroup}{ifingroup RGPV_EC-303}Course for 'EC-303: Digital System Design' paper of RGPV. Comprises 138 Outcomes within 55 Topics, taught over 39 hours.{/ifingroup}{ifingroup RGPV_EI404}Course for 'EI404: Digital Electronics' paper of RGPV. Comprises 110 Outcomes within 45 Topics, taught over 32 hours.{/ifingroup}{ifingroup RGPV_EE403}Course for 'EE403: Digital Electronics Logic Design' paper of RGPV. Comprises 122 Outcomes within 45 Topics, taught over 31 hours.{/ifingroup}{ifingroup RGPV_EX403}Course for 'EX403: Digital Electronics Logic Design' paper of RGPV. Comprises 122 Outcomes within 45 Topics, taught over 31 hours.{/ifingroup}{ifingroup RGPV_CS304}Course for 'CS304: Digital Systems' paper of RGPV. Comprises 207 Outcomes within 77 Topics, taught over 57 hours.{/ifingroup}{ifingroup RGPV_CSIT304}Course for 'CSIT304: Digital Circuits & Systems' paper of RGPV. Comprises 207 Outcomes within 77 Topics, taught over 57 hours.{/ifingroup}{ifingroup RGPV_IT305}Course for 'IT305: Digital Circuits and Systems' paper of RGPV. Comprises 140 Outcomes within 50 Topics, taught over 39 hours.{/ifingroup}{ifingroup RTU_3EC4-04}Course for '3EC4-04: Digital System Design' paper of RTU. Comprises 109 Outcomes within 52 Topics, taught over 32 hours.{/ifingroup}{ifingroup RTU_3EI4-04}Course for '3EI4-04: Digital System Design' paper of RTU. Comprises 109 Outcomes within 52 Topics, taught over 32 hours.{/ifingroup}{ifingroup RTU_4EE4-08}Course for '4EE4-08: Digital Electronics' paper of RTU. Comprises 144 Outcomes within 59 Topics, taught over 41 hours.{/ifingroup}{ifingroup RTU_4EX4-08}Course for '4EX4-08: Digital Electronics' paper of RTU. Comprises 144 Outcomes within 59 Topics, taught over 41 hours.{/ifingroup}{ifingroup RTU_3IT3-04}Course for '3IT3-04: Digital Electronics' paper of RTU. Comprises 116 Outcomes within 42 Topics, taught over 34 hours.{/ifingroup}"
,,,AKTU,KEE401,AKTU_KEE401,Digital Electronics,50,139,38,139,17,15,42,6,"{ifingroup AKTU_KEE401}Course for 'KEE401: Digital Electronics' paper of AKTU. Comprises 139 Outcomes within 50 Topics, taught over 38 hours.{/ifingroup}",,
,,,DBATU,BTEXC305,DBATU_BTEXC305,Digital Logic Design,50,113,33,117,14,12,34,6,"{ifingroup DBATU_BTEXC305}Course for 'BTEXC305: Digital Logic Design' paper of DBATU. Comprises 113 Outcomes within 50 Topics, taught over 33 hours.{/ifingroup}",,
,,,DBATU,BTEXC305S,DBATU_BTEXC305S,Digital Circuits and Microprocessors,63,113,33,117,14,12,34,6,"{ifingroup DBATU_BTEXC305S}Course for 'BTEXC305S: Digital Circuits and Microprocessors' paper of DBATU. Comprises 113 Outcomes within 63 Topics, taught over 33 hours.{/ifingroup}",,
,,,DBATU,BTEEE405B,DBATU_BTEEE405B,Analog and Digital Electronics,65,174,49,170,21,18,53,8,"{ifingroup DBATU_BTEEE405B}Course for 'BTEEE405B: Analog and Digital Electronics' paper of DBATU. Comprises 174 Outcomes within 65 Topics, taught over 49 hours.{/ifingroup}",,
,,,DBATU,BTINC401,DBATU_BTINC401,Digital Electronics,46,123,35,124,15,14,38,6,"{ifingroup DBATU_BTINC401}Course for 'BTINC401: Digital Electronics' paper of DBATU. Comprises 123 Outcomes within 46 Topics, taught over 35 hours.{/ifingroup}",,
,,,DBATU,BTCOC305,DBATU_BTCOC305,Digital Electronics & Microprocessor,56,109,27,98,13,13,36,6,"{ifingroup DBATU_BTCOC305}Course for 'BTCOC305: Digital Electronics & Microprocessor' paper of DBATU. Comprises 109 Outcomes within 56 Topics, taught over 27 hours.{/ifingroup}",,
,,,GGSIPU,ETEC-205,GGSIPU_ETEC-205,Switching Theory and Logic Design,55,140,39,139,17,16,44,7,"{ifingroup GGSIPU_ETEC-205}Course for 'ETEC-205: Switching Theory and Logic Design' paper of GGSIPU. Comprises 140 Outcomes within 55 Topics, taught over 39 hours.{/ifingroup}",,
,,,GGSIPU,ETEE-307,GGSIPU_ETEE-307,Switching Theory and Logic Design,55,140,39,139,17,16,44,7,"{ifingroup GGSIPU_ETEE-307}Course for 'ETEE-307: Switching Theory and Logic Design' paper of GGSIPU. Comprises 140 Outcomes within 55 Topics, taught over 39 hours.{/ifingroup}",,
,,,GTU,3131102,GTU_3131102,Digital System Design,51,132,38,129,16,15,41,7,"{ifingroup GTU_3131102}Course for '3131102: Digital System Design' paper of GTU. Comprises 132 Outcomes within 51 Topics, taught over 38 hours.{/ifingroup}",,
,,,GTU,3130907,GTU_3130907,Analog and Digital Electronics,69,166,42,155,18,18,52,8,"{ifingroup GTU_3130907}Course for '3130907: Analog and Digital Electronics' paper of GTU. Comprises 166 Outcomes within 69 Topics, taught over 42 hours.{/ifingroup}",,
,,,IKGPTU,BTEC-302-18,IKGPTU_BTEC-302-18,Digital System Design,57,124,37,125,15,14,39,7,"{ifingroup IKGPTU_BTEC-302-18}Course for 'BTEC-302-18: Digital System Design' paper of IKGPTU. Comprises 124 Outcomes within 57 Topics, taught over 37 hours.{/ifingroup}",,
,,,IKGPTU,BTEEE-401-18,IKGPTU_BTEEE-401-18,Digital Electronics,55,139,40,134,16,15,40,7,"{ifingroup IKGPTU_BTEEE-401-18}Course for 'BTEEE-401-18: Digital Electronics' paper of IKGPTU. Comprises 139 Outcomes within 55 Topics, taught over 40 hours.{/ifingroup}",,
,,,IKGPTU,BTEE-401-18,IKGPTU_BTEE-401-18,Digital Electronics,55,139,40,134,16,15,40,7,"{ifingroup IKGPTU_BTEE-401-18}Course for 'BTEE-401-18: Digital Electronics' paper of IKGPTU. Comprises 139 Outcomes within 55 Topics, taught over 40 hours.{/ifingroup}",,
,,,IKGPTU,BTEIC-401-18,IKGPTU_BTEIC-401-18,Digital Electronics,55,139,40,134,16,15,40,7,"{ifingroup IKGPTU_BTEIC-401-18}Course for 'BTEIC-401-18: Digital Electronics' paper of IKGPTU. Comprises 139 Outcomes within 55 Topics, taught over 40 hours.{/ifingroup}",,
,,,IKGPTU,BTES301-18,IKGPTU_BTES301-18,Digital Electronics,44,123,31,115,16,16,43,7,"{ifingroup IKGPTU_BTES301-18}Course for 'BTES301-18: Digital Electronics' paper of IKGPTU. Comprises 123 Outcomes within 44 Topics, taught over 31 hours.{/ifingroup}",,
,,,JCBUST,EC302,JCBUST_EC302,Digital System Design,56,121,35,124,15,13,37,6,"{ifingroup JCBUST_EC302}Course for 'EC302: Digital System Design' paper of JCBUST. Comprises 121 Outcomes within 56 Topics, taught over 35 hours.{/ifingroup}",,
,,,JCBUST,ELPC401,JCBUST_ELPC401,Digital Electronics,52,127,32,120,16,16,43,7,"{ifingroup JCBUST_ELPC401}Course for 'ELPC401: Digital Electronics' paper of JCBUST. Comprises 127 Outcomes within 52 Topics, taught over 32 hours.{/ifingroup}",,
,,,JCBUST,ESC-302,JCBUST_ESC-302,Digital Electronics,52,127,32,120,16,16,43,7,"{ifingroup JCBUST_ESC-302}Course for 'ESC-302: Digital Electronics' paper of JCBUST. Comprises 127 Outcomes within 52 Topics, taught over 32 hours.{/ifingroup}",,
,,,MAKAUT,EC302,MAKAUT_EC302,Digital System Design,56,135,39,133,17,15,41,6,"{ifingroup MAKAUT_EC302}Course for 'EC302: Digital System Design' paper of MAKAUT. Comprises 135 Outcomes within 56 Topics, taught over 39 hours.{/ifingroup}",,
,,,MAKAUT,PC-EI304,MAKAUT_PC-EI304,Digital Electronic Circuits,52,138,40,135,17,15,39,6,"{ifingroup MAKAUT_PC-EI304}Course for 'PC-EI304: Digital Electronic Circuits' paper of MAKAUT. Comprises 138 Outcomes within 52 Topics, taught over 40 hours.{/ifingroup}",,
,,,MAKAUT,PC-IC303,MAKAUT_PC-IC303,Digital Electronic Circuits,57,144,41,143,18,16,43,7,"{ifingroup MAKAUT_PC-IC303}Course for 'PC-IC303: Digital Electronic Circuits' paper of MAKAUT. Comprises 144 Outcomes within 57 Topics, taught over 41 hours.{/ifingroup}",,
,,,MAKAUT,PC-EE-402,MAKAUT_PC-EE-402,Digital Electronics,59,144,41,143,18,16,43,7,"{ifingroup MAKAUT_PC-EE-402}Course for 'PC-EE-402: Digital Electronics' paper of MAKAUT. Comprises 144 Outcomes within 59 Topics, taught over 41 hours.{/ifingroup}",,
,,,MAKAUT,PC-EEE-402,MAKAUT_PC-EEE-402,Digital Electronics,59,144,41,143,18,16,43,7,"{ifingroup MAKAUT_PC-EEE-402}Course for 'PC-EEE-402: Digital Electronics' paper of MAKAUT. Comprises 144 Outcomes within 59 Topics, taught over 41 hours.{/ifingroup}",,
,,,MAKAUT,ESC-301,MAKAUT_ESC-301,Analog & Digital Electronics,54,147,41,146,15,14,40,6,"{ifingroup MAKAUT_ESC-301}Course for 'ESC-301: Analog & Digital Electronics' paper of MAKAUT. Comprises 147 Outcomes within 54 Topics, taught over 41 hours.{/ifingroup}",,
,,,MRSPTU,BECE2-411,MRSPTU_BECE2-411,Digital Electronics,55,137,40,135,17,15,41,7,"{ifingroup MRSPTU_BECE2-411}Course for 'BECE2-411: Digital Electronics' paper of MRSPTU. Comprises 137 Outcomes within 55 Topics, taught over 40 hours.{/ifingroup}",,
,,,MRSPTU,BECE3-302,MRSPTU_BECE3-302,Digital Electronics,55,137,40,135,17,15,41,7,"{ifingroup MRSPTU_BECE3-302}Course for 'BECE3-302: Digital Electronics' paper of MRSPTU. Comprises 137 Outcomes within 55 Topics, taught over 40 hours.{/ifingroup}",,
,,,MRSPTU,BECES1-302,MRSPTU_BECES1-302,Digital Electronic Circuits & Design,55,140,39,139,17,16,44,7,"{ifingroup MRSPTU_BECES1-302}Course for 'BECES1-302: Digital Electronic Circuits & Design' paper of MRSPTU. Comprises 140 Outcomes within 55 Topics, taught over 39 hours.{/ifingroup}",,
,,,MRSPTU,BEEES1-401,MRSPTU_BEEES1-401,Digital Electronics,52,127,32,120,16,16,43,7,"{ifingroup MRSPTU_BEEES1-401}Course for 'BEEES1-401: Digital Electronics' paper of MRSPTU. Comprises 127 Outcomes within 52 Topics, taught over 32 hours.{/ifingroup}",,
,,,MRSPTU,BELES1-401,MRSPTU_BELES1-401,Digital Electronics,52,127,32,120,16,16,43,7,"{ifingroup MRSPTU_BELES1-401}Course for 'BELES1-401: Digital Electronics' paper of MRSPTU. Comprises 127 Outcomes within 52 Topics, taught over 32 hours.{/ifingroup}",,
,,,MRSPTU,BCSES1-303,MRSPTU_BCSES1-303,Digital Electronics,59,144,41,143,18,16,43,7,"{ifingroup MRSPTU_BCSES1-303}Course for 'BCSES1-303: Digital Electronics' paper of MRSPTU. Comprises 144 Outcomes within 59 Topics, taught over 41 hours.{/ifingroup}",,
,,,MRSPTU,BITES1-303,MRSPTU_BITES1-303,Digital Electronics,59,144,41,143,18,16,43,7,"{ifingroup MRSPTU_BITES1-303}Course for 'BITES1-303: Digital Electronics' paper of MRSPTU. Comprises 144 Outcomes within 59 Topics, taught over 41 hours.{/ifingroup}",,
,,,RGPV,EC-303,RGPV_EC-303,Digital System Design,55,138,39,138,17,15,41,6,"{ifingroup RGPV_EC-303}Course for 'EC-303: Digital System Design' paper of RGPV. Comprises 138 Outcomes within 55 Topics, taught over 39 hours.{/ifingroup}",,
,,,RGPV,EI404,RGPV_EI404,Digital Electronics,45,110,32,111,14,13,36,6,"{ifingroup RGPV_EI404}Course for 'EI404: Digital Electronics' paper of RGPV. Comprises 110 Outcomes within 45 Topics, taught over 32 hours.{/ifingroup}",,
,,,RGPV,EE403,RGPV_EE403,Digital Electronics Logic Design,45,122,31,114,16,16,43,7,"{ifingroup RGPV_EE403}Course for 'EE403: Digital Electronics Logic Design' paper of RGPV. Comprises 122 Outcomes within 45 Topics, taught over 31 hours.{/ifingroup}",,
,,,RGPV,EX403,RGPV_EX403,Digital Electronics Logic Design,45,122,31,114,16,16,43,7,"{ifingroup RGPV_EX403}Course for 'EX403: Digital Electronics Logic Design' paper of RGPV. Comprises 122 Outcomes within 45 Topics, taught over 31 hours.{/ifingroup}",,
,,,RGPV,CS304,RGPV_CS304,Digital Systems,77,207,57,200,24,22,58,9,"{ifingroup RGPV_CS304}Course for 'CS304: Digital Systems' paper of RGPV. Comprises 207 Outcomes within 77 Topics, taught over 57 hours.{/ifingroup}",,
,,,RGPV,CSIT304,RGPV_CSIT304,Digital Circuits & Systems,77,207,57,200,24,22,58,9,"{ifingroup RGPV_CSIT304}Course for 'CSIT304: Digital Circuits & Systems' paper of RGPV. Comprises 207 Outcomes within 77 Topics, taught over 57 hours.{/ifingroup}",,
,,,RGPV,IT305,RGPV_IT305,Digital Circuits and Systems,50,140,39,131,16,15,41,6,"{ifingroup RGPV_IT305}Course for 'IT305: Digital Circuits and Systems' paper of RGPV. Comprises 140 Outcomes within 50 Topics, taught over 39 hours.{/ifingroup}",,
,,,RTU,3EC4-04,RTU_3EC4-04,Digital System Design,52,109,32,107,13,11,32,5,"{ifingroup RTU_3EC4-04}Course for '3EC4-04: Digital System Design' paper of RTU. Comprises 109 Outcomes within 52 Topics, taught over 32 hours.{/ifingroup}",,
,,,RTU,3EI4-04,RTU_3EI4-04,Digital System Design,52,109,32,107,13,11,32,5,"{ifingroup RTU_3EI4-04}Course for '3EI4-04: Digital System Design' paper of RTU. Comprises 109 Outcomes within 52 Topics, taught over 32 hours.{/ifingroup}",,
,,,RTU,4EE4-08,RTU_4EE4-08,Digital Electronics,59,144,41,143,18,16,43,7,"{ifingroup RTU_4EE4-08}Course for '4EE4-08: Digital Electronics' paper of RTU. Comprises 144 Outcomes within 59 Topics, taught over 41 hours.{/ifingroup}",,
,,,RTU,4EX4-08,RTU_4EX4-08,Digital Electronics,59,144,41,143,18,16,43,7,"{ifingroup RTU_4EX4-08}Course for '4EX4-08: Digital Electronics' paper of RTU. Comprises 144 Outcomes within 59 Topics, taught over 41 hours.{/ifingroup}",,
